airport,total_delays_ct,longitude,latitude
EWR,33.0,-0.9808491474216804,51.9293628
EYW,12.0,-81.75961603475078,24.5554773
FAY,2.0,2.80813,49.88527
GNV,3.0,-77.0713713,-11.9344683
GRB,3.0,-1.0016453048843648,41.6424143
GRR,14.0,34.9405303,31.3248393
GSO,13.0,-112.1760442,33.4619044
GSP,19.0,-82.21722845651891,34.8954456
GTR,6.0,14.313097304211723,10.6029996
HSV,3.0,19.42432223087173,51.7359606
IAD,8.0,-43.3744102,-21.7788848
IAH,1.0,-79.6311401,43.485555
ICT,3.0,11.1712504,10.3026067
ILM,17.0,-77.90953507173883,34.27353635
IND,53.0,-86.1746933,40.3270127
ITH,11.0,-76.46069464880836,42.49180205
JAX,31.0,3.6168847,45.1683631
JFK,288.0,-73.7793733748521,40.6429479
LAN,5.0,3.620686,49.564665
LEX,13.0,-81.8003918,37.3703899
LGA,389.0,24.0216384,42.8814427
LSE,1.0,,
MBS,8.0,-84.08284956680652,43.53579615
MCI,32.0,11.392882331230885,47.26281635
MDT,3.0,-76.36139938663678,36.7778576
MDW,24.0,-99.412482,36.410372
MEM,7.0,-100.7712354,46.8397434
MGM,17.0,-118.4008146,34.0681903
MKE,18.0,15.115839336574236,48.8638011
MLU,5.0,11.94308412365372,51.50502735
MOB,0.0,4.3186855,6.4413385
MQT,5.0,53.350528,47.6471515
MSN,4.0,56.0064125,26.7442307
MSP,90.0,57.1743114,50.2863237
MYR,12.0,-78.92905970872894,33.680640600000004
OKC,5.0,22.866730976243858,43.9818686
OMA,2.0,-7.3029907,54.5992486
ORF,37.0,-76.20229629965002,36.8946697
ORH,2.0,76.9565141,31.6910009
PIT,2.0,-1.1063789,44.4765421
PVD,2.0,-71.4296527,41.72434
PWM,10.0,57.5610161,26.9297693
RDU,74.0,-78.79765,35.870371
RIC,39.0,22.5194504,41.4427241
ROA,10.0,1.0939658,49.4404591
ROC,33.0,-77.67269338979611,43.1161699
SAV,37.0,30.645786,37.765446
SCE,8.0,-117.669385,35.615163
SDF,1.0,48.5279462,34.7903513
SGF,6.0,3.8523111,43.5756415
STL,9.0,-90.37047024952082,38.74962725
SYR,30.0,43.166667,19.166667
TRI,1.0,-77.3327425,38.5451489
TVC,7.0,13.400984544985985,-8.97796365
TYS,23.0,-83.99887165077078,35.809552999999994
VLD,7.0,2.800759414893616,50.265338
XNA,9.0,-94.30231731247596,36.279381150000006
ABQ,97.0,-0.0522137,51.5473673
ALB,15.0,-115.002136,55.001251
AMA,30.0,35.9239625,31.9515694
ATL,185.0,-84.42927118585675,33.63779875
AUS,349.0,-97.66500963529676,30.19348925
AVL,6.0,15.422190596309871,47.0795199
AVP,2.0,12.0919873,44.54921
BDL,61.0,4.5322123,36.4636178
BFL,17.0,127.2109745,37.744653
BHM,41.0,19.14518437848014,50.2917643
BNA,174.0,44.7364245,35.5710071
BOI,42.0,9.495278,9.568333
BOS,318.0,22.8374152,45.7520158
BUF,36.0,-78.73075229745353,42.9402016
BUR,60.0,0.3267126,43.1893067
BWI,74.0,4.1203454,12.7229649
BZN,16.0,26.1066426,43.7371465
CAE,24.0,-72.635583,42.2040159
CHS,67.0,-92.876885,40.729827
CID,47.0,-80.1059762,35.712047
CLE,85.0,-84.1566341,39.0678155
CLT,2034.0,-71.332733,42.463107
CMH,73.0,-93.1047756,37.6435334
COS,24.0,1.568609,42.9768891
CVG,49.0,10.927840369587262,44.6204085
DAB,25.0,74.4306076,32.7424496
DCA,639.0,-77.0460178,38.8530365
DEN,232.0,-104.68536732610298,39.8606676
DFW,3529.0,-97.052651,32.8169726
DSM,88.0,-121.6883402,44.0033869
DTW,88.0,25.35,11.433333
ECP,31.0,-74.664062,40.33138
EGE,59.0,32.9169558,39.9008874
ELP,62.0,6.6432482,52.8820781
EUG,8.0,-123.214917964354,44.12416275
EWR,260.0,-0.9808491474216804,51.9293628
EYW,56.0,-81.75961603475078,24.5554773
FAT,53.0,124.6290998,-9.9020987
FLL,154.0,-87.97114,46.424572
FSD,21.0,53.0982277,18.4596994
GEG,22.0,5.709592250000002,45.19402575
GRR,39.0,34.9405303,31.3248393
GSO,42.0,-112.1760442,33.4619044
GSP,46.0,-82.21722845651891,34.8954456
GUC,10.0,17.397500238271864,52.091883
HDN,12.0,47.483692,14.28354
HNL,91.0,1.7524348584139826,52.4748963
HSV,9.0,19.42432223087173,51.7359606
IAD,31.0,-43.3744102,-21.7788848
IAH,186.0,-79.6311401,43.485555
ICT,34.0,11.1712504,10.3026067
ILM,38.0,-77.90953507173883,34.27353635
IND,127.0,-86.1746933,40.3270127
JAC,31.0,18.1360358,48.5918367
JAX,154.0,3.6168847,45.1683631
JFK,258.0,-73.7793733748521,40.6429479
KOA,20.0,140.5021749,-7.8965141
LAS,442.0,0.3098676,43.4697786
LAX,813.0,-83.1215404,31.4732507
LBB,26.0,8.2809779,49.996317
LGA,536.0,24.0216384,42.8814427
LIH,25.0,-159.33671538390365,21.97206585
LIT,18.0,-96.6719618,35.3481286
MCI,116.0,11.392882331230885,47.26281635
MCO,431.0,-100.91964965,29.44530225
MDT,16.0,-76.36139938663678,36.7778576
MEM,107.0,-100.7712354,46.8397434
MFE,35.0,-82.4789063,38.4100884
MIA,973.0,165.9807237,-21.5549167
MKE,31.0,15.115839336574236,48.8638011
MRY,25.0,-3.25,57.416667
MSN,42.0,56.0064125,26.7442307
MSP,82.0,57.1743114,50.2863237
MSY,125.0,138.58985442726532,-34.925185299999995
MTJ,18.0,-8.942661,38.69581
MYR,12.0,-78.92905970872894,33.680640600000004
OGG,46.0,-101.8901892,34.8353363
OKC,76.0,22.866730976243858,43.9818686
OMA,64.0,-7.3029907,54.5992486
ONT,87.0,-86.000977,50.000678
ORD,939.0,-94.0710625,41.2511017
ORF,56.0,-76.20229629965002,36.8946697
PBI,143.0,-121.6543791,36.673138050000006
PDX,85.0,-122.67777,45.5255102
PHL,630.0,102.6007983,15.8137152
PHX,1185.0,-112.36551,33.409092
PIT,116.0,-1.1063789,44.4765421
PNS,50.0,18.23618521690468,49.8044351
PSP,59.0,44.8668457,41.6907
PVD,13.0,-71.4296527,41.72434
PWM,20.0,57.5610161,26.9297693
RDU,207.0,-78.79765,35.870371
RIC,76.0,22.5194504,41.4427241
RNO,46.0,30.7383222,57.9159394
ROC,14.0,-77.67269338979611,43.1161699
RSW,133.0,6.4934556,49.9989624
SAN,262.0,3.282606,48.1978559
SAT,187.0,-7.7336741,40.7426067
SAV,36.0,30.645786,37.765446
SBA,46.0,56.7028366,22.7382098
SBP,32.0,2.433387,49.499205
SDF,48.0,48.5279462,34.7903513
SEA,133.0,126.9782914,37.5666791
SFO,372.0,9.780981751762262,54.92108795
SJC,40.0,-106.03875579447538,36.09509
SJU,62.0,11.417193959836451,58.11413
SLC,111.0,-51.20556320285798,-30.044138
SMF,93.0,57.49604476883336,-20.29515195
SNA,158.0,44.2,15.35
SRQ,94.0,47.7693841,39.8153407
STL,132.0,-90.37047024952082,38.74962725
STT,39.0,76.1188893,10.7005828
STX,9.0,121.31556076535524,39.5075108
SYR,12.0,43.166667,19.166667
TPA,362.0,20.7851996,48.109792
TUL,49.0,1.7706797,45.2678347
TUS,97.0,59.5169387,36.4833014
TYS,50.0,-83.99887165077078,35.809552999999994
VPS,58.0,-121.9844674,37.3787644
XNA,29.0,-94.30231731247596,36.279381150000006
ABQ,5.0,-0.0522137,51.5473673
ADK,0.0,139.7495655,35.6668373
ADQ,3.0,-2.674364410815823,56.7109977
ANC,213.0,-149.99789189730433,61.18103525
ATL,8.0,-84.42927118585675,33.63779875
AUS,57.0,-97.66500963529676,30.19348925
BET,8.0,34.7920936,31.2553377
BNA,17.0,44.7364245,35.5710071
BOI,30.0,9.495278,9.568333
BOS,38.0,22.8374152,45.7520158
BRW,12.0,-92.156886,39.171375
BUR,32.0,0.3267126,43.1893067
BWI,5.0,4.1203454,12.7229649
BZN,12.0,26.1066426,43.7371465
CDV,14.0,-58.484003232468126,-34.5443207
CHS,7.0,-92.876885,40.729827
CLE,4.0,-84.1566341,39.0678155
CMH,4.0,-93.1047756,37.6435334
CVG,7.0,10.927840369587262,44.6204085
DAL,14.0,18.9861778,45.4844796
DCA,23.0,-77.0460178,38.8530365
DEN,34.0,-104.68536732610298,39.8606676
DFW,30.0,-97.052651,32.8169726
DTW,7.0,25.35,11.433333
ELP,4.0,6.6432482,52.8820781
EUG,4.0,-123.214917964354,44.12416275
EWR,61.0,-0.9808491474216804,51.9293628
FAI,38.0,11.0689304,46.1793313
FAT,5.0,124.6290998,-9.9020987
FLL,40.0,-87.97114,46.424572
GEG,41.0,5.709592250000002,45.19402575
HNL,138.0,1.7524348584139826,52.4748963
IAD,45.0,-43.3744102,-21.7788848
IAH,12.0,-79.6311401,43.485555
IND,6.0,-86.1746933,40.3270127
JAC,4.0,18.1360358,48.5918367
JFK,45.0,-73.7793733748521,40.6429479
JNU,63.0,77.167608,28.549507
KOA,60.0,140.5021749,-7.8965141
KTN,44.0,129.8903104539919,32.7461606
LAS,116.0,0.3098676,43.4697786
LAX,227.0,-83.1215404,31.4732507
LIH,42.0,-159.33671538390365,21.97206585
MCI,9.0,11.392882331230885,47.26281635
MCO,54.0,-100.91964965,29.44530225
MIA,7.0,165.9807237,-21.5549167
MKE,3.0,15.115839336574236,48.8638011
MSP,11.0,57.1743114,50.2863237
MSY,9.0,138.58985442726532,-34.925185299999995
OAK,11.0,-88.517825,37.5764379
OGG,103.0,-101.8901892,34.8353363
OKC,11.0,22.866730976243858,43.9818686
OMA,5.0,-7.3029907,54.5992486
OME,5.0,139.238128,35.803601
ONT,31.0,-86.000977,50.000678
ORD,40.0,-94.0710625,41.2511017
OTZ,8.0,10.8896272,48.5923103
PAE,20.0,24.034245145416094,59.19113755
PDX,316.0,-122.67777,45.5255102
PHL,5.0,102.6007983,15.8137152
PHX,139.0,-112.36551,33.409092
PIT,4.0,-1.1063789,44.4765421
PSG,7.0,-97.410413,32.823238
PSP,36.0,44.8668457,41.6907
RDM,7.0,45.393795,14.832183
RDU,6.0,-78.79765,35.870371
RNO,6.0,30.7383222,57.9159394
RSW,3.0,6.4934556,49.9989624
SAN,220.0,3.282606,48.1978559
SAT,6.0,-7.7336741,40.7426067
SBA,5.0,56.7028366,22.7382098
SCC,3.0,-121.4885331,38.5405798
SEA,1082.0,126.9782914,37.5666791
SFO,371.0,9.780981751762262,54.92108795
SIT,22.0,-135.36319363134277,57.04768055
SJC,72.0,-106.03875579447538,36.09509
SLC,18.0,-51.20556320285798,-30.044138
SMF,27.0,57.49604476883336,-20.29515195
SNA,49.0,44.2,15.35
STL,14.0,-90.37047024952082,38.74962725
STS,12.0,-92.46003172493836,44.003452
TPA,22.0,20.7851996,48.109792
TUS,6.0,59.5169387,36.4833014
WRG,7.0,57.9443638,37.3151583
YAK,16.0,-139.64408083356284,59.50081355
ABQ,6.0,-0.0522137,51.5473673
ALB,21.0,-115.002136,55.001251
ATL,113.0,-84.42927118585675,33.63779875
AUS,33.0,-97.66500963529676,30.19348925
BDL,143.0,4.5322123,36.4636178
BNA,93.0,44.7364245,35.5710071
BOS,1093.0,22.8374152,45.7520158
BQN,31.0,91.4406019,53.72068
BTV,38.0,9.7499395,47.4721844
BUF,104.0,-78.73075229745353,42.9402016
BUR,17.0,0.3267126,43.1893067
BWI,14.0,4.1203454,12.7229649
BZN,7.0,26.1066426,43.7371465
CHS,71.0,-92.876885,40.729827
CLE,17.0,-84.1566341,39.0678155
CLT,8.0,-71.332733,42.463107
DCA,232.0,-77.0460178,38.8530365
DEN,61.0,-104.68536732610298,39.8606676
DFW,25.0,-97.052651,32.8169726
DTW,69.0,25.35,11.433333
EWR,198.0,-0.9808491474216804,51.9293628
EYW,4.0,-81.75961603475078,24.5554773
FLL,578.0,-87.97114,46.424572
HDN,4.0,47.483692,14.28354
HPN,171.0,106.6990686,10.9287173
IAH,30.0,-79.6311401,43.485555
JAX,78.0,3.6168847,45.1683631
JFK,1384.0,-73.7793733748521,40.6429479
LAS,124.0,0.3098676,43.4697786
LAX,425.0,-83.1215404,31.4732507
LGA,433.0,24.0216384,42.8814427
MCI,19.0,11.392882331230885,47.26281635
MCO,612.0,-100.91964965,29.44530225
MIA,104.0,165.9807237,-21.5549167
MKE,21.0,15.115839336574236,48.8638011
MSP,12.0,57.1743114,50.2863237
MSY,45.0,138.58985442726532,-34.925185299999995
ONT,24.0,-86.000977,50.000678
ORD,17.0,-94.0710625,41.2511017
ORH,32.0,76.9565141,31.6910009
PBI,341.0,-121.6543791,36.673138050000006
PDX,2.0,-122.67777,45.5255102
PHL,28.0,102.6007983,15.8137152
PHX,42.0,-112.36551,33.409092
PIT,23.0,-1.1063789,44.4765421
PSE,33.0,0.5024554,46.9700014
PSP,20.0,44.8668457,41.6907
PVD,40.0,-71.4296527,41.72434
RDU,108.0,-78.79765,35.870371
RIC,52.0,22.5194504,41.4427241
RNO,36.0,30.7383222,57.9159394
ROC,34.0,-77.67269338979611,43.1161699
RSW,131.0,6.4934556,49.9989624
SAN,62.0,3.282606,48.1978559
SAT,25.0,-7.7336741,40.7426067
SAV,45.0,30.645786,37.765446
SEA,15.0,126.9782914,37.5666791
SFO,176.0,9.780981751762262,54.92108795
SJC,4.0,-106.03875579447538,36.09509
SJU,253.0,11.417193959836451,58.11413
SLC,110.0,-51.20556320285798,-30.044138
SMF,19.0,57.49604476883336,-20.29515195
SRQ,25.0,47.7693841,39.8153407
STT,9.0,76.1188893,10.7005828
SYR,43.0,43.166667,19.166667
TPA,184.0,20.7851996,48.109792
ALB,11.0,-115.002136,55.001251
AMA,1.0,35.9239625,31.9515694
BDL,2.0,4.5322123,36.4636178
BHM,0.0,19.14518437848014,50.2917643
BNA,1.0,44.7364245,35.5710071
BRO,12.0,17.6426027,59.514658
BTR,16.0,35.6826178,32.9956392
BUF,2.0,-78.73075229745353,42.9402016
CAE,0.0,-72.635583,42.2040159
CHO,8.0,-16.6656709,28.0501772
CHS,4.0,-92.876885,40.729827
CMH,12.0,-93.1047756,37.6435334
COD,14.0,,
COS,10.0,1.568609,42.9768891
CRP,10.0,-95.68595469270475,43.87528545
CVG,10.0,10.927840369587262,44.6204085
DEN,173.0,-104.68536732610298,39.8606676
DIK,1.0,40.646145,38.840122
DRO,9.0,10.9111105,45.961471
DSM,1.0,-121.6883402,44.0033869
DTW,7.0,25.35,11.433333
ECP,9.0,-74.664062,40.33138
ELP,6.0,6.6432482,52.8820781
GJT,18.0,-108.52444920306618,39.1234158
GPT,11.0,104.999927,35.000074
HOB,8.0,,
HRL,4.0,76.5120396,10.3528744
HSV,11.0,19.42432223087173,51.7359606
IAD,105.0,-43.3744102,-21.7788848
IAH,314.0,-79.6311401,43.485555
ICT,15.0,11.1712504,10.3026067
JAN,15.0,46.616195,35.174259
LBB,24.0,8.2809779,49.996317
LCH,6.0,-98.32828109436466,34.7534653
LFT,17.0,-122.0019921,37.3871815
LIT,5.0,-96.6719618,35.3481286
LNK,32.0,-97.798683,38.798323
LRD,10.0,48.6304427,37.3578932
MAF,5.0,55.4444722,-21.099332
MEM,6.0,-100.7712354,46.8397434
MFE,2.0,-82.4789063,38.4100884
MOB,7.0,4.3186855,6.4413385
MOT,18.0,-93.571286,32.9068055
OKC,0.0,22.866730976243858,43.9818686
ORF,1.0,-76.20229629965002,36.8946697
PNS,6.0,18.23618521690468,49.8044351
PVD,11.0,-71.4296527,41.72434
RIC,14.0,22.5194504,41.4427241
ROA,1.0,1.0939658,49.4404591
ROC,1.0,-77.67269338979611,43.1161699
SAF,14.0,10.4324131,6.4322505
SAV,3.0,30.645786,37.765446
SGF,27.0,3.8523111,43.5756415
SHV,37.0,-93.7111,32.5173
STL,10.0,-90.37047024952082,38.74962725
SYR,9.0,43.166667,19.166667
TUL,27.0,1.7706797,45.2678347
TYS,17.0,-83.99887165077078,35.809552999999994
XNA,21.0,-94.30231731247596,36.279381150000006
ABQ,34.0,-0.0522137,51.5473673
ALB,19.0,-115.002136,55.001251
ANC,27.0,-149.99789189730433,61.18103525
ATL,3153.0,-84.42927118585675,33.63779875
ATW,5.0,43.777669,13.770767
AUS,197.0,-97.66500963529676,30.19348925
AVL,29.0,15.422190596309871,47.0795199
BDL,54.0,4.5322123,36.4636178
BHM,47.0,19.14518437848014,50.2917643
BIL,15.0,7.2439029,47.1402077
BIS,7.0,16.165472532604653,43.0434206
BNA,140.0,44.7364245,35.5710071
BOI,50.0,9.495278,9.568333
BOS,425.0,22.8374152,45.7520158
BTR,7.0,35.6826178,32.9956392
BTV,4.0,9.7499395,47.4721844
BUF,39.0,-78.73075229745353,42.9402016
BUR,6.0,0.3267126,43.1893067
BWI,87.0,4.1203454,12.7229649
BZN,36.0,26.1066426,43.7371465
CAE,17.0,-72.635583,42.2040159
CHA,10.0,91.5017422,29.7583709
CHO,3.0,-16.6656709,28.0501772
CHS,46.0,-92.876885,40.729827
CID,11.0,-80.1059762,35.712047
CLE,33.0,-84.1566341,39.0678155
CLT,75.0,-71.332733,42.463107
CMH,30.0,-93.1047756,37.6435334
CVG,128.0,10.927840369587262,44.6204085
DAB,31.0,74.4306076,32.7424496
DAL,31.0,18.9861778,45.4844796
DAY,13.0,-121.3744266,41.2115526
DCA,156.0,-77.0460178,38.8530365
DEN,284.0,-104.68536732610298,39.8606676
DFW,221.0,-97.052651,32.8169726
DLH,6.0,-118.38296762351402,33.93304755
DSM,14.0,-121.6883402,44.0033869
DTW,839.0,25.35,11.433333
ECP,40.0,-74.664062,40.33138
EGE,6.0,32.9169558,39.9008874
ELP,18.0,6.6432482,52.8820781
EUG,4.0,-123.214917964354,44.12416275
EWR,116.0,-0.9808491474216804,51.9293628
EYW,31.0,-81.75961603475078,24.5554773
FAI,6.0,11.0689304,46.1793313
FAR,12.0,-7.9351771,37.0162727
FAY,10.0,2.80813,49.88527
FCA,6.0,13.746501716015452,41.49103425
FLL,258.0,-87.97114,46.424572
FSD,16.0,53.0982277,18.4596994
GEG,50.0,5.709592250000002,45.19402575
GFK,9.0,9.1612291,45.4509182
GNV,32.0,-77.0713713,-11.9344683
GPT,16.0,104.999927,35.000074
GRB,7.0,-1.0016453048843648,41.6424143
GRR,46.0,34.9405303,31.3248393
GSO,39.0,-112.1760442,33.4619044
GSP,46.0,-82.21722845651891,34.8954456
HDN,9.0,47.483692,14.28354
HNL,140.0,1.7524348584139826,52.4748963
HOU,22.0,118.9650909,36.9872437
HPN,7.0,106.6990686,10.9287173
HRL,6.0,76.5120396,10.3528744
HSV,32.0,19.42432223087173,51.7359606
IAD,56.0,-43.3744102,-21.7788848
IAH,202.0,-79.6311401,43.485555
ICT,13.0,11.1712504,10.3026067
ILM,4.0,-77.90953507173883,34.27353635
IND,84.0,-86.1746933,40.3270127
JAC,29.0,18.1360358,48.5918367
JAN,27.0,46.616195,35.174259
JAX,108.0,3.6168847,45.1683631
JFK,621.0,-73.7793733748521,40.6429479
JNU,0.0,77.167608,28.549507
KOA,10.0,140.5021749,-7.8965141
LAS,410.0,0.3098676,43.4697786
LAX,870.0,-83.1215404,31.4732507
LEX,14.0,-81.8003918,37.3703899
LGA,465.0,24.0216384,42.8814427
LIH,16.0,-159.33671538390365,21.97206585
LIT,36.0,-96.6719618,35.3481286
MCI,128.0,11.392882331230885,47.26281635
MCO,498.0,-100.91964965,29.44530225
MDT,7.0,-76.36139938663678,36.7778576
MDW,22.0,-99.412482,36.410372
MEM,79.0,-100.7712354,46.8397434
MIA,241.0,165.9807237,-21.5549167
MKE,54.0,15.115839336574236,48.8638011
MLB,26.0,2.147093452982922,48.9811975
MOB,5.0,4.3186855,6.4413385
MSN,32.0,56.0064125,26.7442307
MSO,5.0,70.8361025,40.0513912
MSP,904.0,57.1743114,50.2863237
MSY,139.0,138.58985442726532,-34.925185299999995
MTJ,9.0,-8.942661,38.69581
MYR,27.0,-78.92905970872894,33.680640600000004
OAJ,6.0,-84.06156710468028,9.9316554
OAK,11.0,-88.517825,37.5764379
OGG,48.0,-101.8901892,34.8353363
OKC,28.0,22.866730976243858,43.9818686
OMA,29.0,-7.3029907,54.5992486
ONT,74.0,-86.000977,50.000678
ORD,250.0,-94.0710625,41.2511017
ORF,33.0,-76.20229629965002,36.8946697
PBI,211.0,-121.6543791,36.673138050000006
PDX,126.0,-122.67777,45.5255102
PHL,82.0,102.6007983,15.8137152
PHX,299.0,-112.36551,33.409092
PIT,39.0,-1.1063789,44.4765421
PNS,44.0,18.23618521690468,49.8044351
PSC,0.0,-75.894495,41.23857235
PSP,28.0,44.8668457,41.6907
PVD,15.0,-71.4296527,41.72434
PWM,19.0,57.5610161,26.9297693
RDU,171.0,-78.79765,35.870371
RIC,46.0,22.5194504,41.4427241
RNO,19.0,30.7383222,57.9159394
ROA,4.0,1.0939658,49.4404591
ROC,18.0,-77.67269338979611,43.1161699
RST,7.0,49.5846102,37.2793607
RSW,158.0,6.4934556,49.9989624
SAN,243.0,3.282606,48.1978559
SAT,93.0,-7.7336741,40.7426067
SAV,45.0,30.645786,37.765446
SDF,29.0,48.5279462,34.7903513
SEA,393.0,126.9782914,37.5666791
SFO,376.0,9.780981751762262,54.92108795
SGF,4.0,3.8523111,43.5756415
SJC,46.0,-106.03875579447538,36.09509
SJU,54.0,11.417193959836451,58.11413
SLC,947.0,-51.20556320285798,-30.044138
SMF,58.0,57.49604476883336,-20.29515195
SNA,96.0,44.2,15.35
SRQ,75.0,47.7693841,39.8153407
STL,89.0,-90.37047024952082,38.74962725
STT,13.0,76.1188893,10.7005828
STX,2.0,121.31556076535524,39.5075108
SYR,19.0,43.166667,19.166667
TLH,18.0,-0.5715147,34.7797863
TPA,281.0,20.7851996,48.109792
TUL,25.0,1.7706797,45.2678347
TUS,33.0,59.5169387,36.4833014
TVC,9.0,13.400984544985985,-8.97796365
TYS,23.0,-83.99887165077078,35.809552999999994
VPS,50.0,-121.9844674,37.3787644
XNA,3.0,-94.30231731247596,36.279381150000006
ATL,294.0,-84.42927118585675,33.63779875
AUS,5.0,-97.66500963529676,30.19348925
BDL,45.0,4.5322123,36.4636178
BMI,2.0,11.43520439574488,49.49915355
BNA,40.0,44.7364245,35.5710071
BOS,5.0,22.8374152,45.7520158
BQN,11.0,91.4406019,53.72068
BUF,25.0,-78.73075229745353,42.9402016
BWI,50.0,4.1203454,12.7229649
CHS,3.0,-92.876885,40.729827
CID,1.0,-80.1059762,35.712047
CLE,92.0,-84.1566341,39.0678155
CLT,35.0,-71.332733,42.463107
CMH,5.0,-93.1047756,37.6435334
CVG,84.0,10.927840369587262,44.6204085
DCA,22.0,-77.0460178,38.8530365
DEN,534.0,-104.68536732610298,39.8606676
DFW,146.0,-97.052651,32.8169726
DSM,3.0,-121.6883402,44.0033869
DTW,41.0,25.35,11.433333
ELP,17.0,6.6432482,52.8820781
FAR,1.0,-7.9351771,37.0162727
FLL,90.0,-87.97114,46.424572
FSD,4.0,53.0982277,18.4596994
GRB,3.0,-1.0016453048843648,41.6424143
GRR,25.0,34.9405303,31.3248393
HOU,22.0,118.9650909,36.9872437
IAH,43.0,-79.6311401,43.485555
IND,13.0,-86.1746933,40.3270127
ISP,44.0,20.9669264,50.3191774
JAX,15.0,3.6168847,45.1683631
LAS,597.0,0.3098676,43.4697786
LGA,30.0,24.0216384,42.8814427
LIT,1.0,-96.6719618,35.3481286
MCI,9.0,11.392882331230885,47.26281635
MCO,586.0,-100.91964965,29.44530225
MDT,4.0,-76.36139938663678,36.7778576
MDW,116.0,-99.412482,36.410372
MEM,5.0,-100.7712354,46.8397434
MIA,79.0,165.9807237,-21.5549167
MKE,18.0,15.115839336574236,48.8638011
MSN,10.0,56.0064125,26.7442307
MSP,11.0,57.1743114,50.2863237
MSY,19.0,138.58985442726532,-34.925185299999995
MYR,0.0,-78.92905970872894,33.680640600000004
OAK,13.0,-88.517825,37.5764379
OKC,3.0,22.866730976243858,43.9818686
OMA,10.0,-7.3029907,54.5992486
ONT,54.0,-86.000977,50.000678
ORD,20.0,-94.0710625,41.2511017
ORF,4.0,-76.20229629965002,36.8946697
PBI,42.0,-121.6543791,36.673138050000006
PDX,34.0,-122.67777,45.5255102
PHL,312.0,102.6007983,15.8137152
PHX,340.0,-112.36551,33.409092
PIT,4.0,-1.1063789,44.4765421
PNS,4.0,18.23618521690468,49.8044351
PVD,8.0,-71.4296527,41.72434
PWM,3.0,57.5610161,26.9297693
RDU,45.0,-78.79765,35.870371
ROC,8.0,-77.67269338979611,43.1161699
RSW,48.0,6.4934556,49.9989624
SAN,61.0,3.282606,48.1978559
SAT,27.0,-7.7336741,40.7426067
SAV,2.0,30.645786,37.765446
SEA,32.0,126.9782914,37.5666791
SFO,100.0,9.780981751762262,54.92108795
SJU,91.0,11.417193959836451,58.11413
SLC,57.0,-51.20556320285798,-30.044138
SMF,3.0,57.49604476883336,-20.29515195
SNA,26.0,44.2,15.35
SRQ,3.0,47.7693841,39.8153407
STL,23.0,-90.37047024952082,38.74962725
SWF,7.0,35.8386891,32.3133303
SYR,5.0,43.166667,19.166667
TPA,208.0,20.7851996,48.109792
TTN,57.0,35.209317,29.426335
TYS,6.0,-83.99887165077078,35.809552999999994
XNA,4.0,-94.30231731247596,36.279381150000006
ABE,48.0,-84.3743929,40.1658829
ALB,9.0,-115.002136,55.001251
ATW,87.0,43.777669,13.770767
AUS,39.0,-97.66500963529676,30.19348925
AVL,95.0,15.422190596309871,47.0795199
AZA,223.0,45.8253344,38.9303553
BGR,10.0,-68.798961,44.827739
BIL,7.0,7.2439029,47.1402077
BIS,12.0,16.165472532604653,43.0434206
BLI,14.0,48.4078382,55.4673327
BLV,22.0,-98.68993,36.797757
BMI,2.0,11.43520439574488,49.49915355
BNA,150.0,44.7364245,35.5710071
BOI,21.0,9.495278,9.568333
BOS,2.0,22.8374152,45.7520158
BWI,5.0,4.1203454,12.7229649
BZN,11.0,26.1066426,43.7371465
CAK,16.0,16.5136076,47.353935
CHA,8.0,91.5017422,29.7583709
CHS,3.0,-92.876885,40.729827
CID,30.0,-80.1059762,35.712047
CKB,5.0,19.2631112,42.4343313
CVG,101.0,10.927840369587262,44.6204085
DAY,5.0,-121.3744266,41.2115526
DEN,8.0,-104.68536732610298,39.8606676
DSM,59.0,-121.6883402,44.0033869
ELM,7.0,-76.3488476,40.2039825
ELP,4.0,6.6432482,52.8820781
EUG,13.0,-123.214917964354,44.12416275
EVV,2.0,-87.53549639961464,38.0174294
EWR,1.0,-0.9808491474216804,51.9293628
EYW,12.0,-81.75961603475078,24.5554773
FAR,13.0,-7.9351771,37.0162727
FAT,22.0,124.6290998,-9.9020987
FCA,6.0,13.746501716015452,41.49103425
FLL,153.0,-87.97114,46.424572
FNT,90.0,10.1704954,48.9530122
FSD,24.0,53.0982277,18.4596994
FWA,11.0,36.703949,35.9823472
GEG,17.0,5.709592250000002,45.19402575
GFK,2.0,9.1612291,45.4509182
GJT,3.0,-108.52444920306618,39.1234158
GRI,10.0,20.069851,42.2999256
GRR,72.0,34.9405303,31.3248393
GSO,5.0,-112.1760442,33.4619044
GSP,6.0,-82.21722845651891,34.8954456
GTF,3.0,2.362486,48.856435
HGR,5.0,29.1878427119336,-5.9190062
HOU,13.0,118.9650909,36.9872437
HTS,4.0,-77.4072045,37.2112612
IAD,8.0,-43.3744102,-21.7788848
IAG,5.0,-78.95234982250545,43.10726625
ICT,5.0,11.1712504,10.3026067
IDA,5.0,-93.8929997,33.0028525
IND,52.0,-86.1746933,40.3270127
JAX,33.0,3.6168847,45.1683631
LAS,336.0,0.3098676,43.4697786
LAX,48.0,-83.1215404,31.4732507
LCK,27.0,14.5452451,53.5395304
LEX,15.0,-81.8003918,37.3703899
LRD,1.0,48.6304427,37.3578932
MCI,8.0,11.392882331230885,47.26281635
MDT,28.0,-76.36139938663678,36.7778576
